date_normal,cnt,date,Unnamed: 0,open,high,low,close,volume,marketCap,timestamp,crypto_name,vol_year,3_day_MA,price_change
2019-02-20,1,2019-02-20,22586,3946.68498546,4000.48629461,3926.24692473,3999.82050882,8693373948.00982,70194350041.973,2019-02-20T23:59:59.999Z,Bitcoin,1.514049027192615,3954.2097962333337,0.013358206523319316
2019-02-21,6,2019-02-21,22626,4000.25678662,4010.009483,3940.10818712,3954.1182433,7775128102.44287,69398333876.334,2019-02-21T23:59:59.999Z,Bitcoin,1.496749383246475,3967.011052896667,-0.01142607910010518
2019-02-22,4,2019-02-22,22633,3952.4063737,4006.53838667,3950.81642747,4005.52660406,7826525254.37879,70308555856.5589,2019-02-22T23:59:59.999Z,Bitcoin,1.5162089511012353,3986.4884520600003,0.013001219891971783
2019-02-23,1,2019-02-23,22677,3998.91627262,4166.28616128,3968.72669838,4142.52692999,8922258315.77183,72720867208.2186,2019-02-23T23:59:59.999Z,Bitcoin,1.568067580692737,4034.0572591166674,0.03420282511446482
2019-02-24,1,2019-02-24,22698,4145.45786231,4210.64175454,3793.70900544,3810.42743065,10794227451.2229,66897483404.1494,2019-02-24T23:59:59.999Z,Bitcoin,1.4423582087851414,3986.160321566667,-0.0801683380585293
2019-02-25,3,2019-02-25,22728,3807.00244566,3913.70726513,3807.00244566,3882.69629339,9318796066.6747,68173204650.9558,2019-02-25T23:59:59.999Z,Bitcoin,1.4697140866517944,3945.216884676667,0.018966077705269813
2019-02-26,2,2019-02-26,22755,3878.6973183,3891.57896247,3837.98643789,3854.35793575,7931218996.38403,67683296223.3571,2019-02-26T23:59:59.999Z,Bitcoin,1.4589871896016724,3849.1605532633334,-0.007298628452666822
2019-02-27,2,2019-02-27,22775,3857.47978186,3888.80258758,3787.05877702,3851.04747978,8301309684.13533,67631949500.0921,2019-02-27T23:59:59.999Z,Bitcoin,1.4577340852111402,3862.7005696399997,-0.0008588864929472972
2019-02-28,2,2019-02-28,22800,3848.2620255,3906.0584282,3845.82138085,3854.78528208,8399767798.45704,67704774107.0288,2019-02-28T23:59:59.999Z,Bitcoin,1.4591489526842367,3853.3968992033333,0.0009705936682489202
2019-03-01,2,2019-03-01,22834,3853.75713203,3907.79548566,3851.69234979,3859.58375221,7661247975.11185,67796965743.3518,2019-03-01T23:59:59.999Z,Bitcoin,1.4609653139475283,3855.1388380233334,0.0012448086673744196
2019-03-02,1,2019-03-02,22866,3855.31822217,3874.60748448,3832.12797211,3864.41510673,7578786075.61039,67888255370.8382,2019-03-02T23:59:59.999Z,Bitcoin,1.4627941229140553,3859.594713673334,0.0012517812360550717
2019-03-03,1,2019-03-03,22896,3862.26616642,3875.48371414,3836.90573367,3847.17569934,7253558152.32178,67592376373.1992,2019-03-03T23:59:59.999Z,Bitcoin,1.456268503094203,3857.058186093334,-0.004461065106586726
2019-03-04,2,2019-03-04,22924,3845.09155774,3867.38181147,3733.74966077,3761.55701842,9029175787.94408,66094551587.193,2019-03-04T23:59:59.999Z,Bitcoin,1.4238593286648527,3824.3826081633338,-0.022254944304906044
2019-03-05,3,2019-03-05,22937,3759.83244114,3903.91675352,3745.18318172,3896.37502308,10174126414.5332,68470655399.5828,2019-03-05T23:59:59.999Z,Bitcoin,1.4748918858392097,3835.035913613334,0.035841010517668304
2019-03-06,2,2019-03-06,22973,3897.08106256,3919.51051824,3871.46059394,3903.9425832,9175291528.51699,68609885775.7594,2019-03-06T23:59:59.999Z,Bitcoin,1.4777564286387284,3853.958208233334,0.0019422052741775442
2019-03-07,1,2019-03-07,22999,3903.3847998,3939.37339556,3894.11295638,3911.4842891,9584165518.67529,68749421310.5083,2019-03-07T23:59:59.999Z,Bitcoin,1.480611184859936,3903.9339651266673,0.0019318178326839242
2019-03-08,1,2019-03-08,23033,3913.22593587,3950.43223806,3875.22842393,3901.13162355,10638638944.001,68574579320.2148,2019-03-08T23:59:59.999Z,Bitcoin,1.4766923982118192,3905.5194986166666,-0.0026467358130133345
2019-03-10,2,2019-03-10,23100,3966.1742332,3966.1742332,3924.38105934,3951.59982769,9713267606.58481,69475297369.7211,2019-03-10T23:59:59.999Z,Bitcoin,1.4957960892934141,3938.681731223334,-0.002955586032615698
2019-03-11,2,2019-03-11,23120,3953.74017402,3966.38473672,3889.23913266,3905.22731979,10125901902.7266,68666928025.4743,2019-03-11T23:59:59.999Z,Bitcoin,1.478242739006906,3940.0469633033335,-0.011735122462313785
2019-03-12,2,2019-03-12,23145,3903.75829416,3926.88908293,3863.55909997,3909.15620907,9809887079.43689,68743000581.0221,2019-03-12T23:59:59.999Z,Bitcoin,1.4797299384897864,3921.9944521833336,0.0010060590481097975
2019-03-13,4,2019-03-13,23170,3913.047443,3926.59772853,3891.90419153,3906.71716859,9469184841.22373,68706700381.1646,2019-03-13T23:59:59.999Z,Bitcoin,1.4788066903445547,3907.0335658166673,-0.0006239301653745422
2019-03-14,3,2019-03-14,23194,3905.57699911,3946.50428698,3901.2968769,3924.369118,10480789569.5861,69024696307.424,2019-03-14T23:59:59.999Z,Bitcoin,1.4854884693827217,3913.41416522,0.004518358675135614
2019-03-15,2,2019-03-15,23239,3926.66323109,3968.54286634,3914.01535654,3960.91118728,9394210604.85752,69675002376.5269,2019-03-15T23:59:59.999Z,Bitcoin,1.4993207111853197,3930.6658246233333,0.009311578034897794
2019-03-17,1,2019-03-17,23276,4047.71957111,4054.12201368,4006.41114819,4025.22897966,8221625399.65813,70821939585.3756,2019-03-17T23:59:59.999Z,Bitcoin,1.5236668764118297,4011.62202356,-0.005803535393268944
2019-03-18,1,2019-03-18,23332,4029.96845808,4071.55673145,4009.11722623,4032.50738522,9646954186.20681,70958165406.797,2019-03-18T23:59:59.999Z,Bitcoin,1.526421965754797,4035.4874228733333,0.0018081966508685099
2019-03-19,1,2019-03-19,23339,4032.69200717,4082.21601126,4023.81254521,4071.19020004,9344919956.26907,71647703827.7263,2019-03-19T23:59:59.999Z,Bitcoin,1.5410645423449578,4042.9755216400004,0.009592744941219644
2019-03-20,2,2019-03-20,23371,4070.7940175,4089.46189246,4031.11074047,4087.47629856,10175916388.2762,71942444088.065,2019-03-20T23:59:59.999Z,Bitcoin,1.5472293068804155,4063.72462794,0.004000328582005386
2019-03-21,3,2019-03-21,23401,4083.95389256,4097.35995254,4005.15127452,4029.32690706,10831212661.6887,70926226881.5237,2019-03-21T23:59:59.999Z,Bitcoin,1.5252180617662212,4062.664468553334,-0.014226233316749992
2019-03-22,2,2019-03-22,23436,4028.51456305,4053.90667736,4021.54243412,4023.96816173,9252935969.11583,70840048102.3798,2019-03-22T23:59:59.999Z,Bitcoin,1.5231896199559027,4046.9237891166667,-0.0013299356080070934
2019-03-23,1,2019-03-23,23461,4022.71330744,4049.88248617,4015.96469723,4035.82635079,9578850549.20952,71056017909.8302,2019-03-23T23:59:59.999Z,Bitcoin,1.5276782912777707,4029.7071398600006,0.0029468893846571476
2019-03-24,2,2019-03-24,23481,4035.16354472,4040.69962534,4006.19284731,4022.1682822,9144851064.99816,70823042992.427,2019-03-24T23:59:59.999Z,Bitcoin,1.5225083129208867,4027.3209315733334,-0.003384206207813323
2019-03-25,1,2019-03-25,23518,4024.11267975,4038.84089385,3934.03136241,3963.07065416,10359818882.7206,69789872373.2903,2019-03-25T23:59:59.999Z,Bitcoin,1.5001381325475305,4007.0217623833337,-0.014692977492148929
2019-03-28,4,2019-03-28,23619,4087.584591,4094.90217427,4040.26644055,4069.10714977,9353915899.01829,71678998915.3443,2019-03-28T23:59:59.999Z,Bitcoin,1.5402760469042418,4047.08472752,-0.004394125061768617
2019-03-29,3,2019-03-29,23627,4068.29989093,4113.50083216,4034.09716136,4098.37454059,10918665556.7509,72202088875.2092,2019-03-29T23:59:59.999Z,Bitcoin,1.5513546101802125,4084.8493067600007,0.007192582977731288
2019-03-30,1,2019-03-30,23665,4092.13616358,4296.8066502,4053.90965067,4106.66008466,9732688060.4259,72355190645.0434,2019-03-30T23:59:59.999Z,Bitcoin,1.5544909309004256,4091.380591673334,0.0020216659038700957
2019-04-01,3,2019-04-01,23735,4105.36242087,4164.95332383,4096.90125463,4158.18307045,10157794170.601,73269368747.441,2019-04-01T23:59:59.999Z,Bitcoin,1.573993887680959,4123.415817096667,0.012855926106744242
2019-04-02,1,2019-04-02,23742,4156.91964324,4905.95443266,4155.31667828,4879.87782845,21315047816.2034,85986009273.1489,2019-04-02T23:59:59.999Z,Bitcoin,1.8471764577163994,4381.155065026666,0.17356012127717557
2019-04-03,2,2019-04-03,23794,4879.95813337,5307.00360895,4876.62131112,4973.02181522,22899891582.3906,87655288144.6018,2019-04-03T23:59:59.999Z,Bitcoin,1.8824341804684543,4670.360904706667,0.019087360389836716
2019-04-04,2,2019-04-04,23817,4971.30774104,5063.1597258,4836.79382246,4922.79878778,18251810239.6095,86778727821.0768,2019-04-04T23:59:59.999Z,Bitcoin,1.8634232959373802,4925.232810483333,-0.010099096546548725
2019-04-06,4,2019-04-06,23884,5036.79302365,5205.82193076,4992.22200103,5059.81718799,16929795193.6879,89212733449.5707,2019-04-06T23:59:59.999Z,Bitcoin,1.9152887671723984,5006.432358626666,0.004593518513509753
2019-04-07,1,2019-04-07,23907,5062.79376134,5235.1864351,5050.41230153,5198.89699014,16655416140.2699,91674230185.9347,2019-04-07T23:59:59.999Z,Bitcoin,1.9679345393221765,5098.465092746667,0.02748711998530684
2019-04-08,1,2019-04-08,23932,5199.83537777,5318.83648777,5148.21181354,5289.77104039,17154113634.3214,93286365973.0142,2019-04-08T23:59:59.999Z,Bitcoin,2.0023330247228768,5182.828406173334,0.017479486595396665
2019-04-09,2,2019-04-09,23971,5289.91798137,5289.91798137,5167.41905834,5204.95837847,14722104361.4039,91799330425.2375,2019-04-09T23:59:59.999Z,Bitcoin,1.9702289520550071,5231.208803,-0.01603333325250067
2019-04-10,2,2019-04-10,24000,5204.10530845,5421.65146794,5193.38250879,5324.5518687,15504590933.2653,93918439274.0321,2019-04-10T23:59:59.999Z,Bitcoin,2.0154985853153056,5273.093762520001,0.022976838916655362
2019-04-12,1,2019-04-12,24046,5061.20088735,5103.27440858,4955.85259984,5089.53891201,13675206312.4982,89792633045.0218,2019-04-12T23:59:59.999Z,Bitcoin,1.9265393088503906,5159.526151046667,0.004946450894998344
2019-04-13,1,2019-04-13,24065,5088.84997329,5127.12209428,5061.58936959,5096.58656276,10823289598.3117,89925574874.6422,2019-04-13T23:59:59.999Z,Bitcoin,1.9292070507499337,5083.537715733334,0.0013847326588600772
2019-04-14,1,2019-04-14,24108,5095.75863359,5184.01606396,5053.56858614,5167.72236684,10391952498.0296,91188595340.7853,2019-04-14T23:59:59.999Z,Bitcoin,1.9561340327803507,5117.949280536667,0.013957538678883497
2019-04-15,2,2019-04-15,24133,5167.32198286,5196.60679923,5024.06937381,5067.10847228,12290155060.9227,89422237602.9984,2019-04-15T23:59:59.999Z,Bitcoin,1.918048731491276,5110.4724672933335,-0.019469678790334233
2019-04-16,1,2019-04-16,24174,5066.57760057,5238.9452381,5055.19496077,5235.55941893,11618660197.331,92404613297.4486,2019-04-16T23:59:59.999Z,Bitcoin,1.9818123407189183,5156.796752683334,0.03324399853911242
2019-04-17,1,2019-04-17,24175,5236.13523984,5274.27555335,5219.20559934,5251.93818854,12438480676.6085,92702617458.1931,2019-04-17T23:59:59.999Z,Bitcoin,1.9880121839718718,5184.8686932499995,0.003128370494809074
2019-04-24,2,2019-04-24,24398,5571.50817669,5642.04459312,5418.26332858,5464.86664182,17048033399.0899,96530038144.448,2019-04-24T23:59:59.999Z,Bitcoin,2.0686118300908225,5478.864704140001,-0.01929081734508864
2019-04-25,4,2019-04-25,24414,5466.52427676,5542.23830474,5181.33901806,5210.51555862,15330283408.0494,92046492863.6906,2019-04-25T23:59:59.999Z,Bitcoin,1.9723325072474185,5415.91475365,-0.0465429625040753
2019-04-26,2,2019-04-26,24440,5210.30491981,5383.63441532,5177.36851375,5279.34821147,16812108039.6273,93272287959.7983,2019-04-26T23:59:59.999Z,Bitcoin,1.998387679187465,5318.243470636667,0.013210334385457712
2019-04-27,2,2019-04-27,24476,5279.47114181,5310.75014488,5233.63572083,5268.29106346,13111274675.1063,93086156556.1504,2019-04-27T23:59:59.999Z,Bitcoin,1.9942022253274359,5252.71827785,-0.002094415364755964
2019-04-29,2,2019-04-29,24531,5284.85852173,5311.27468235,5216.48796096,5247.35253746,13735490672.3168,92737510865.0381,2019-04-29T23:59:59.999Z,Bitcoin,1.9862763809423587,5266.92753638,-0.007149569898015851
2019-04-30,3,2019-04-30,24582,5247.72588172,5363.25752308,5224.18984511,5350.72669668,13878964573.7961,94573826827.4842,2019-04-30T23:59:59.999Z,Bitcoin,2.025406523122181,5294.406080786667,0.0197002504562116
2019-05-02,1,2019-05-02,24641,5402.42286531,5522.26255673,5394.21751696,5505.28367176,14644460907.0129,97330112146.5137,2019-05-02T23:59:59.999Z,Bitcoin,2.083910857816625,5419.569153043333,0.018988031227362256
2019-05-03,1,2019-05-03,24667,5505.55237976,5865.88207851,5490.2018629,5768.28940693,18720780005.7302,101986240859.226,2019-05-03T23:59:59.999Z,Bitcoin,2.183466219514016,5558.756723126667,0.04777333028616093
2019-05-06,3,2019-05-06,24761,5791.69326658,5802.95753492,5653.68761092,5746.80700343,15737171804.1755,101640471055.639,2019-05-06T23:59:59.999Z,Bitcoin,2.175334501590871,5791.227634786667,-0.008437523458412532
2019-05-07,1,2019-05-07,24796,5745.59904909,5988.17834158,5741.39591074,5829.50151628,18026409032.5876,103112368557.499,2019-05-07T23:59:59.999Z,Bitcoin,2.206636792895849,5790.672316323334,0.014389645032562237
2019-05-08,2,2019-05-08,24805,5849.48135039,5989.98114696,5794.71564865,5982.45732286,15320605299.5998,105829143585.149,2019-05-08T23:59:59.999Z,Bitcoin,2.264535038490932,5852.921947523333,0.026238230859506828
2019-05-09,2,2019-05-09,24854,5982.31627033,6183.03929388,5982.31627033,6174.52868876,16784645410.7955,109238600750.148,2019-05-09T23:59:59.999Z,Bitcoin,2.3372396671239413,5995.495842633333,0.032105764493473465
2019-05-10,2,2019-05-10,24889,6175.82273778,6434.61766164,6161.51907243,6378.8489737,19419875367.6122,112863284035.003,2019-05-10T23:59:59.999Z,Bitcoin,2.4145808698021556,6178.611661773334,0.03309083093450371
2019-05-12,1,2019-05-12,24938,7203.50752166,7503.87183327,6815.77092608,6972.37152291,27773333679.6781,123389710222.362,2019-05-12T23:59:59.999Z,Bitcoin,2.639246510739475,6851.997397923334,-0.03225642449456223
2019-05-13,2,2019-05-13,24986,6971.17820581,8047.41300187,6898.2824267,7814.91513992,28677672181.4518,138316573807.201,2019-05-13T23:59:59.999Z,Bitcoin,2.958173907828519,7330.686119996667,0.12084032158090663
2019-05-14,2,2019-05-14,24998,7807.88444936,8268.71267944,7696.39104325,7994.41615632,32031452226.8167,141508656734.802,2019-05-14T23:59:59.999Z,Bitcoin,3.026120291587795,7593.9009397166665,0.02296902950143065
2019-05-16,4,2019-05-16,25061,8194.50090343,8320.82435452,7729.60838515,7884.90929094,33167197581.0209,139599559277.841,2019-05-16T23:59:59.999Z,Bitcoin,2.984668740790978,8028.164314033333,-0.03903128170161074
2019-05-17,1,2019-05-17,25084,7886.92599261,7929.14555093,7038.12453946,7343.89571659,30066644905.1297,130034777632.549,2019-05-17T23:59:59.999Z,Bitcoin,2.7798792823299365,7811.324167456667,-0.06861379812848833
2019-05-20,1,2019-05-20,25195,8196.92393539,8200.96799673,7678.78158711,7978.30907244,23843404339.5117,141315695727.576,2019-05-20T23:59:59.999Z,Bitcoin,3.0200232893284062,7815.735555886667,-0.026761273842446753
2019-05-21,2,2019-05-21,25228,7977.96936984,8062.16804044,7843.33978307,7963.32777911,25127245056.398,141065573610.266,2019-05-21T23:59:59.999Z,Bitcoin,3.014352431713082,8046.442180896666,-0.0018777529416290628
2019-05-22,3,2019-05-22,25265,7956.29214912,7997.61243859,7615.98748467,7680.06654589,24719473174.9693,136063898960.26,2019-05-22T23:59:59.999Z,Bitcoin,2.907129771683109,7873.90113248,-0.035570711275137
2019-05-23,1,2019-05-23,25278,7677.26883391,7943.79138993,7533.196693,7881.84672105,24457107820.1032,139654107034.588,2019-05-23T23:59:59.999Z,Bitcoin,2.9835094685305257,7841.747015350001,0.02627323265421211
2019-05-24,1,2019-05-24,25302,7881.6953208,8140.71991773,7824.44888684,7987.37156583,25919126990.993,141539115575.014,2019-05-24T23:59:59.999Z,Bitcoin,3.0234537080861514,7849.761610923334,0.01338834013330592
2019-05-26,2,2019-05-26,25372,8055.20591925,8687.52079924,7924.67019111,8673.21603511,26677970091.4978,153725486067.287,2019-05-26T23:59:59.999Z,Bitcoin,3.2830658954903207,8237.710486670001,0.07707777652659464
2019-05-27,4,2019-05-27,25410,8674.07240318,8907.17444077,8668.70492015,8805.7783766,27949839563.9382,156093754762.006,2019-05-27T23:59:59.999Z,Bitcoin,3.3332446181936857,8510.512756926668,0.015284104645079122
2019-05-28,2,2019-05-28,25441,8802.75819975,8807.01613958,8634.72130428,8719.9617362,24226919266.6635,154590202287.415,2019-05-28T23:59:59.999Z,Bitcoin,3.3007605103123328,8732.985382636667,-0.00974549173620387
2019-05-29,3,2019-05-29,25464,8718.59132866,8755.85207898,8482.72893785,8659.48775584,23473479966.1112,153537047654.921,2019-05-29T23:59:59.999Z,Bitcoin,3.277869340337924,8728.409289546667,-0.006935119922481858
2019-05-30,3,2019-05-30,25499,8661.76050606,9008.31456846,8221.27336604,8319.47222898,29246528551.201,147525141134.055,2019-05-30T23:59:59.999Z,Bitcoin,3.1491635205298643,8566.30724034,-0.03926508547006058
2019-05-31,1,2019-05-31,25543,8320.28637611,8586.65937818,8172.55084356,8574.50164907,25365190957.3896,152059886413.545,2019-05-31T23:59:59.999Z,Bitcoin,3.245699613722375,8517.82054463,0.03065451906932659
2019-06-01,5,2019-06-01,25581,8573.83972489,8625.60025901,8481.57822194,8564.01647182,22488303543.9471,151890214309.926,2019-06-01T23:59:59.999Z,Bitcoin,3.241730667520839,8485.99678329,-0.0012228322623435428
2019-06-02,2,2019-06-02,25617,8565.47326214,8809.30399136,8561.23513935,8742.95810038,20266216022.1639,155077231351.225,2019-06-02T23:59:59.999Z,Bitcoin,3.3094653066247965,8627.158740423334,0.020894591824853315
2019-06-03,6,2019-06-03,25646,8741.74721596,8743.50012386,8204.18581516,8208.99482964,22004511436.0117,145619047341.18,2019-06-03T23:59:59.999Z,Bitcoin,3.107344594248384,8505.323133946667,-0.0610735250711989
2019-06-05,1,2019-06-05,25699,7704.34318039,7901.8489052,7668.6687003,7824.23153913,21760923463.0297,138824651666.408,2019-06-05T23:59:59.999Z,Bitcoin,2.9617004373639655,7913.6657132066675,0.015109526702641762
2019-06-06,1,2019-06-06,25726,7819.63337781,7937.34087946,7571.47097209,7822.02338228,19474611077.3689,138800725479.332,2019-06-06T23:59:59.999Z,Bitcoin,2.960864585424295,7784.675230753334,-0.000282220284376411
2019-06-07,2,2019-06-07,25763,7826.90126518,8126.15348327,7788.3733918,8043.95135807,19141423230.7911,142754693587.597,2019-06-07T23:59:59.999Z,Bitcoin,3.044870813981487,7896.735426493334,0.02837219539547209
2019-06-14,1,2019-06-14,26000,8230.89877378,8710.63642127,8183.39293312,8693.83281543,19831162905.969,154398880249.084,2019-06-14T23:59:59.999Z,Bitcoin,3.290869949726882,8356.87137328,0.05624022215155855
2019-06-15,3,2019-06-15,26008,8689.74641372,8859.12746691,8618.39596373,8838.37523367,18371033226.454,156982138834.687,2019-06-15T23:59:59.999Z,Bitcoin,3.345583481807076,8587.710626593334,0.016625856662836114
2019-06-16,1,2019-06-16,26038,8841.44078361,9335.86694232,8814.55645906,8994.48801293,23348550310.9672,159769423369.732,2019-06-16T23:59:59.999Z,Bitcoin,3.4046767338791963,8842.232020676667,0.01766306307807408
2019-06-17,1,2019-06-17,26097,8988.92370914,9416.40744016,8988.92370914,9320.35218253,15562951918.8338,165573372261.217,2019-06-17T23:59:59.999Z,Bitcoin,3.528025851143801,9051.071809710002,0.03622931834825449
2019-06-20,1,2019-06-20,26188,9273.06078283,9594.42027595,9232.48426293,9527.16035008,17846823783.9018,169304784791.184,2019-06-20T23:59:59.999Z,Bitcoin,3.606308790141716,9294.148322570001,0.02735083718313991
2019-06-21,1,2019-06-21,26228,9525.07460809,10144.5567168,9525.07460809,10144.5567168,20624008643.439,180293241528.337,2019-06-21T23:59:59.999Z,Bitcoin,3.840011369135802,9648.41294434,0.06480381814029368
2019-06-23,2,2019-06-23,26277,10696.6909289,11246.1441834,10556.095932,10855.3710156,20998326501.9612,192970090354.715,2019-06-23T23:59:59.999Z,Bitcoin,4.109075367192614,10567.206248466668,0.014360347576220844
2019-06-24,2,2019-06-24,26305,10853.7438384,11065.8960178,10610.4280819,11011.1024485,19271652364.8505,195762668679.254,2019-06-24T23:59:59.999Z,Bitcoin,4.168024268515968,10856.0548257,0.014346025822258968
2019-06-27,1,2019-06-27,26417,13017.1248668,13311.1443049,10491.8523044,11182.8062855,39977475222.6314,198878940963.532,2019-06-27T23:59:59.999Z,Bitcoin,4.233019191863612,11996.6515209,-0.14085685432859396
2019-06-29,2,2019-06-29,26465,12400.7636934,12400.910221,11508.3784271,11959.3709764,29923961127.7756,212739713110.418,2019-06-29T23:59:59.999Z,Bitcoin,4.526971636033698,11849.836419966668,-0.03610454057908741
2019-06-30,2,2019-06-30,26520,11931.990728,12178.3833598,10799.0085788,10817.1555981,27256473494.4706,192442065810.218,2019-06-30T23:59:59.999Z,Bitcoin,4.094609714155922,11727.9528575,-0.09550798119349146
2019-07-01,2,2019-07-01,26527,10796.9306183,11206.4398606,10089.3143739,10583.1345195,29378589324.4453,188297637573.825,2019-07-01T23:59:59.999Z,Bitcoin,4.006025892553031,11119.887031333332,-0.021634252782783858
2019-07-03,1,2019-07-03,26614,10818.1558221,11968.0776971,10818.1558221,11961.2693412,30796494293.7676,212867079175.497,2019-07-03T23:59:59.999Z,Bitcoin,4.527690222623361,11115.360594833335,0.1073528969832549
2019-07-04,6,2019-07-04,26654,11972.7185797,12006.0753559,11166.5688601,11215.4375483,25920294033.3402,199617404431.54,2019-07-04T23:59:59.999Z,Bitcoin,4.245371079051915,11326.1282711,-0.06235390004395436
2019-07-05,2,2019-07-05,26692,11203.1024876,11395.6613596,10874.9649233,10978.4599518,23838480210.0513,195424678267.024,2019-07-05T23:59:59.999Z,Bitcoin,4.155668128968007,11385.055613766666,-0.021129589949517524
2019-07-06,1,2019-07-06,26727,10982.5439142,11620.9651525,10982.5439142,11208.5508454,21092024306.2619,199546110914.427,2019-07-06T23:59:59.999Z,Bitcoin,4.242764260620108,11134.1494485,0.02095839440232905
2019-07-09,1,2019-07-09,26832,12284.3264649,12779.1320971,12233.2620314,12573.8129407,28167921522.6206,223928128582.652,2019-07-09T23:59:59.999Z,Bitcoin,4.75955588731781,12103.539304333332,0.023429570458875393
2019-07-11,1,2019-07-11,26878,12139.7138379,12144.6227945,11158.9228142,11358.661752,28595327690.1018,202324174691.693,2019-07-11T23:59:59.999Z,Bitcoin,4.299585628380878,12029.662441333334,-0.06563155927183695
2019-07-17,1,2019-07-17,27099,9471.21400074,9963.13442838,9163.13464449,9693.80272448,24569921548.6747,172777250514.701,2019-07-17T23:59:59.999Z,Bitcoin,3.669387801885626,10022.178051410001,0.022807432604450062
2019-07-18,1,2019-07-18,27130,9698.50274016,10736.8430131,9376.79846015,10666.4828491,25187024648.1732,190129918120.93,2019-07-18T23:59:59.999Z,Bitcoin,4.037575672617097,9945.975871976667,0.10034040843060144
2019-07-19,1,2019-07-19,27145,10653.956443,10716.9806727,10229.6289244,10530.7326264,20727426309.5903,187725578627.888,2019-07-19T23:59:59.999Z,Bitcoin,3.9861902436542476,10297.006066660002,-0.012726802697803463
2019-07-21,1,2019-07-21,27229,10777.5296892,10841.8877848,10389.5998035,10599.1053965,17130580467.0391,188987475961.558,2019-07-21T23:59:59.999Z,Bitcoin,4.012071336525314,10632.325848499999,-0.01560619937610186
2019-07-23,2,2019-07-23,27304,10346.7477047,10346.7477047,9883.59513007,9900.76801058,17851916994.61,176572890701.902,2019-07-23T23:59:59.999Z,Bitcoin,3.747730214849249,10280.993191826667,-0.042766471755981916
2019-07-25,2,2019-07-25,27360,9809.09690775,10154.2540296,9773.95670972,9911.84226491,15821952090.4731,176806451137.238,2019-07-25T23:59:59.999Z,Bitcoin,3.7519221439516293,9874.845487953333,0.010183125578179464
2019-07-31,1,2019-07-31,27562,9604.05115871,10085.6277491,9598.09768275,10085.6277491,16631520647.7532,180028959602.822,2019-07-31T23:59:59.999Z,Bitcoin,3.8177050316331798,9737.399116486667,0.04977443256869063
2019-08-02,1,2019-08-02,27661,10402.0434274,10657.95271,10371.0139875,10518.1746772,17489094081.7003,187791090996.091,2019-08-02T23:59:59.999Z,Bitcoin,3.9814366926566795,10334.4906164,0.011395098197934272
2019-08-09,1,2019-08-09,27904,11953.4695395,11970.4577149,11709.7453788,11862.93676,18339989959.5105,211961319132.719,2019-08-09T23:59:59.999Z,Bitcoin,4.4904684651522695,11923.770835199999,-0.008646759340381949
2019-08-12,1,2019-08-12,28031,11528.1893667,11528.1893667,11320.9515001,11382.6159562,13647198229.0109,203441494985.163,2019-08-12T23:59:59.999Z,Bitcoin,4.308652995150514,11420.0731841,-0.012232607384492389
2019-08-13,1,2019-08-13,28069,11385.0524972,11420.0498609,10830.3269144,10895.8304358,16681503536.9668,194762696644.164,2019-08-13T23:59:59.999Z,Bitcoin,4.124390440871423,11267.341923466667,-0.042765698348528725
2019-08-14,1,2019-08-14,28080,10889.4877427,10889.5569207,10028.1353635,10051.7039313,19990838299.8764,179692803424.26,2019-08-14T23:59:59.999Z,Bitcoin,3.8048638745798846,10776.716774433335,-0.0774724340171894
2019-08-20,2,2019-08-20,28311,10916.3467171,10947.0417192,10618.9606782,10763.2326304,15053082175.362,192530283565.253,2019-08-20T23:59:59.999Z,Bitcoin,4.074198294041071,10675.032293366667,-0.013999678053732367
2019-08-21,1,2019-08-21,28349,10764.5727493,10798.7297949,9962.7216442,10138.049355,19473084767.8293,181364502141.631,2019-08-21T23:59:59.999Z,Bitcoin,3.8375481424032136,10605.778618533333,-0.05808508436714577
2019-08-23,1,2019-08-23,28424,10136.3095336,10442.4435166,10078.1927261,10407.965329,15627023886.2172,186231409722.18,2019-08-23T23:59:59.999Z,Bitcoin,3.939719231570165,10225.690262033333,0.027332710835803464
2019-08-26,1,2019-08-26,28557,10126.2995187,10512.3277534,10126.2995187,10370.8201605,18438654079.5348,185625235888.757,2019-08-26T23:59:59.999Z,Bitcoin,3.9256586990766897,10223.099454666668,0.02291286588195729
2019-08-28,1,2019-08-28,28625,10203.4268025,10279.3659944,9716.65581044,9754.42327325,17603790323.1144,174627460399.528,2019-08-28T23:59:59.999Z,Bitcoin,3.692334452289241,10103.58111115,-0.042322579224874035
2019-08-30,1,2019-08-30,28672,9514.84485249,9656.12392624,9428.30239699,9598.17364826,13595263986.4386,171869216523.885,2019-08-30T23:59:59.999Z,Bitcoin,3.633189400106609,9620.932488546669,0.009250394218479396
2019-09-03,1,2019-09-03,28834,10345.7251399,10736.1047208,10308.5478807,10623.5401172,19384917988.7139,190312487956.047,2019-09-03T23:59:59.999Z,Bitcoin,4.021320592841687,10242.757075989999,0.02675033568914409
2019-09-06,1,2019-09-06,28961,10578.1978276,10898.7621803,10292.3001305,10353.3025592,19536574782.8784,185530405363.172,2019-09-06T23:59:59.999Z,Bitcoin,3.9190277747268274,10507.776398933334,-0.021013666056558855
2019-09-09,1,2019-09-09,29039,10443.2285007,10450.3115318,10144.929455,10334.9741628,17595943367.9607,185263578990.272,2019-09-09T23:59:59.999Z,Bitcoin,3.912089940721969,10431.168308600001,-0.010180921988251268
